student_id,first_name,last_name,department,student_year,section,email
S19EC041,Vivaan,Patel,ECE,2,B,vivaan.patel@example.com
S19EC042,Mira,Joshi,ECE,2,B,mira.joshi@example.com
S19EC043,Vivaan,Patel,ECE,2,B,vivaan.patel@example.com
S19EC044,Ira,Mehta,ECE,2,B,ira.mehta@example.com
S19EC045,Arjun,Verma,ECE,2,B,arjun.verma@example.com
S19EC046,Riya,Patel,ECE,2,B,riya.patel@example.com
S19EC047,Diya,Verma,ECE,2,B,diya.verma@example.com
S19EC048,Pooja,Malhotra,ECE,2,B,pooja.malhotra@example.com
S19EC049,Ira,Chopra,ECE,2,B,ira.chopra@example.com
S19EC050,Vivaan,Patel,ECE,2,B,vivaan.patel@example.com
S19EC051,Diya,Mehta,ECE,2,B,diya.mehta@example.com
S19EC052,Pooja,Choudhary,ECE,2,B,pooja.choudhary@example.com
S19EC053,Tara,Nair,ECE,2,B,tara.nair@example.com
S19EC054,Rudra,Bansal,ECE,2,B,rudra.bansal@example.com
S19EC055,Nisha,Gupta,ECE,2,B,nisha.gupta@example.com
S19EC056,Reyansh,Bansal,ECE,2,B,reyansh.bansal@example.com
S19EC057,Vihaan,Chopra,ECE,2,B,vihaan.chopra@example.com
S19EC058,Ira,Iyer,ECE,2,B,ira.iyer@example.com
S19EC059,Tara,Chopra,ECE,2,B,tara.chopra@example.com
S19EC060,Vihaan,Nair,ECE,2,B,vihaan.nair@example.com
S19EC061,Pooja,Joshi,ECE,2,B,pooja.joshi@example.com
S19EC062,Sai,Kapoor,ECE,2,B,sai.kapoor@example.com
S19EC063,Diya,Bansal,ECE,2,B,diya.bansal@example.com
S19EC064,Ira,Iyer,ECE,2,B,ira.iyer@example.com
S19EC065,Pooja,Malhotra,ECE,2,B,pooja.malhotra@example.com
S19EC066,Diya,Singh,ECE,2,B,diya.singh@example.com
S19EE001,Rudra,Desai,EEE,2,A,rudra.desai@example.com
S19EE002,Arjun,Choudhary,EEE,2,A,arjun.choudhary@example.com
S19EE003,Vivaan,Nair,EEE,2,A,vivaan.nair@example.com
S19EE004,Nisha,Chopra,EEE,2,A,nisha.chopra@example.com
S19EE005,Riya,Joshi,EEE,2,A,riya.joshi@example.com
S19EE006,Tara,Menon,EEE,2,A,tara.menon@example.com
S19EE007,Tara,Mehta,EEE,2,A,tara.mehta@example.com
S19EE008,Aditya,Reddy,EEE,2,A,aditya.reddy@example.com
S19EE009,Tara,Patel,EEE,2,A,tara.patel@example.com
S19EE010,Vihaan,Kapoor,EEE,2,A,vihaan.kapoor@example.com
S19EE011,Ira,Bhatia,EEE,2,A,ira.bhatia@example.com
S19EE012,Sai,Verma,EEE,2,A,sai.verma@example.com
S19EE013,Riya,Gupta,EEE,2,A,riya.gupta@example.com
S19EE014,Ayaan,Joshi,EEE,2,A,ayaan.joshi@example.com
S19EE015,Vivaan,Sethi,EEE,2,A,vivaan.sethi@example.com
S19EE016,Nisha,Kapoor,EEE,2,A,nisha.kapoor@example.com
S19EE017,Tara,Sethi,EEE,2,A,tara.sethi@example.com
S19EE018,Arjun,Verma,EEE,2,A,arjun.verma@example.com
S19EE019,Sai,Nair,EEE,2,A,sai.nair@example.com
S19EE020,Aadhya,Joshi,EEE,2,A,aadhya.joshi@example.com
S19EE021,Reyansh,Iyer,EEE,2,A,reyansh.iyer@example.com
S19EE022,Arjun,Nair,EEE,2,A,arjun.nair@example.com
S19EE023,Arjun,Menon,EEE,2,A,arjun.menon@example.com
S19EE024,Aditya,Bhatia,EEE,2,A,aditya.bhatia@example.com
S19EE025,Ayaan,Kumar,EEE,2,A,ayaan.kumar@example.com
S19EE026,Nisha,Chopra,EEE,2,B,nisha.chopra@example.com
S19EE027,Saanvi,Bhatia,EEE,2,B,saanvi.bhatia@example.com
S19EE028,Tara,Nair,EEE,2,B,tara.nair@example.com
S19EE029,Mira,Sharma,EEE,2,B,mira.sharma@example.com
S19EE030,Nisha,Sharma,EEE,2,B,nisha.sharma@example.com
S19EE031,Mira,Kumar,EEE,2,B,mira.kumar@example.com
S19EE032,Krishna,Joshi,EEE,2,B,krishna.joshi@example.com
S19EE033,Pooja,Verma,EEE,2,B,pooja.verma@example.com
S19EE034,Tara,Malhotra,EEE,2,B,tara.malhotra@example.com
S19EE035,Saanvi,Singh,EEE,2,B,saanvi.singh@example.com
S19EE036,Aadhya,Gupta,EEE,2,B,aadhya.gupta@example.com
S19EE037,Mira,Menon,EEE,2,B,mira.menon@example.com
S19EE038,Vivaan,Sethi,EEE,2,B,vivaan.sethi@example.com
S19EE039,Pooja,Reddy,EEE,2,B,pooja.reddy@example.com
S19EE040,Aadhya,Desai,EEE,2,B,aadhya.desai@example.com
S19EE041,Ayaan,Iyer,EEE,2,B,ayaan.iyer@example.com
S19EE042,Aadhya,Desai,EEE,2,B,aadhya.desai@example.com
S19EE043,Aditya,Nair,EEE,2,B,aditya.nair@example.com
S19EE044,Ira,Chopra,EEE,2,B,ira.chopra@example.com
S19EE045,Riya,Desai,EEE,2,B,riya.desai@example.com
S19EE046,Riya,Sharma,EEE,2,B,riya.sharma@example.com
S19EE047,Krishna,Singh,EEE,2,B,krishna.singh@example.com
S19EE048,Diya,Sharma,EEE,2,B,diya.sharma@example.com
S19EE049,Vihaan,Nair,EEE,2,B,vihaan.nair@example.com
S19EE050,Arjun,Mehta,EEE,2,B,arjun.mehta@example.com
S19EE051,Aditya,Bansal,EEE,2,B,aditya.bansal@example.com
S19IT001,Mira,Iyer,IT,2,A,mira.iyer@example.com
S19IT002,Aadhya,Sharma,IT,2,A,aadhya.sharma@example.com
S19IT003,Pooja,Bansal,IT,2,A,pooja.bansal@example.com
S19IT004,Tara,Mehta,IT,2,A,tara.mehta@example.com
S19IT005,Vivaan,Kumar,IT,2,A,vivaan.kumar@example.com
S19IT006,Rudra,Desai,IT,2,A,rudra.desai@example.com
S19IT007,Arjun,Malhotra,IT,2,A,arjun.malhotra@example.com
S19IT008,Nisha,Sharma,IT,2,A,nisha.sharma@example.com
S19IT009,Pooja,Nair,IT,2,A,pooja.nair@example.com
S19IT010,Tara,Sharma,IT,2,A,tara.sharma@example.com
S19IT011,Saanvi,Chopra,IT,2,A,saanvi.chopra@example.com
S19IT012,Aadhya,Patel,IT,2,A,aadhya.patel@example.com
S19IT013,Ira,Sharma,IT,2,A,ira.sharma@example.com
S19IT014,Aadhya,Sethi,IT,2,A,aadhya.sethi@example.com
S19IT015,Arjun,Chopra,IT,2,A,arjun.chopra@example.com
S19IT016,Krishna,Reddy,IT,2,A,krishna.reddy@example.com
S19IT017,Aditya,Desai,IT,2,A,aditya.desai@example.com
S19IT018,Mira,Gupta,IT,2,A,mira.gupta@example.com
S19IT019,Vivaan,Verma,IT,2,A,vivaan.verma@example.com
S19IT020,Diya,Singh,IT,2,A,diya.singh@example.com
S19IT021,Ira,Kumar,IT,2,A,ira.kumar@example.com
S19IT022,Mira,Choudhary,IT,2,A,mira.choudhary@example.com
S19IT023,Anaya,Bhatia,IT,2,A,anaya.bhatia@example.com
S19IT024,Ayaan,Mehta,IT,2,A,ayaan.mehta@example.com
S19IT025,Aditya,Mehta,IT,2,A,aditya.mehta@example.com
S19IT026,Mira,Verma,IT,2,A,mira.verma@example.com
S19IT027,Reyansh,Menon,IT,2,A,reyansh.menon@example.com
S19IT028,Sai,Patel,IT,2,A,sai.patel@example.com
S19IT029,Vihaan,Patel,IT,2,A,vihaan.patel@example.com
S19IT030,Vivaan,Singh,IT,2,A,vivaan.singh@example.com
S19IT031,Pooja,Menon,IT,2,A,pooja.menon@example.com
S19IT032,Krishna,Kumar,IT,2,A,krishna.kumar@example.com
S19IT033,Krishna,Joshi,IT,2,A,krishna.joshi@example.com
S19IT034,Diya,Joshi,IT,2,A,diya.joshi@example.com
S19IT035,Riya,Desai,IT,2,A,riya.desai@example.com
S19IT036,Vihaan,Gupta,IT,2,A,vihaan.gupta@example.com
S19IT037,Sai,Bansal,IT,2,A,sai.bansal@example.com
S19IT038,Tara,Bansal,IT,2,B,tara.bansal@example.com
S19IT039,Krishna,Mehta,IT,2,B,krishna.mehta@example.com
S19IT040,Tara,Bhatia,IT,2,B,tara.bhatia@example.com
S19IT041,Riya,Gupta,IT,2,B,riya.gupta@example.com
S19IT042,Aarav,Kumar,IT,2,B,aarav.kumar@example.com
S19IT043,Krishna,Patel,IT,2,B,krishna.patel@example.com
S19IT044,Krishna,Patel,IT,2,B,krishna.patel@example.com
S19IT045,Krishna,Joshi,IT,2,B,krishna.joshi@example.com
S19IT046,Mira,Iyer,IT,2,B,mira.iyer@example.com
S19IT047,Arjun,Kumar,IT,2,B,arjun.kumar@example.com
S19IT048,Anaya,Verma,IT,2,B,anaya.verma@example.com
S19IT049,Sai,Sethi,IT,2,B,sai.sethi@example.com
S19IT050,Ira,Iyer,IT,2,B,ira.iyer@example.com
S19IT051,Mira,Nair,IT,2,B,mira.nair@example.com
S19IT052,Anaya,Patel,IT,2,B,anaya.patel@example.com
S19IT053,Saanvi,Patel,IT,2,B,saanvi.patel@example.com
S19IT054,Reyansh,Menon,IT,2,B,reyansh.menon@example.com
S19IT055,Tara,Chopra,IT,2,B,tara.chopra@example.com
S19IT056,Pooja,Desai,IT,2,B,pooja.desai@example.com
S19IT057,Tara,Joshi,IT,2,B,tara.joshi@example.com
S19IT058,Arjun,Kumar,IT,2,B,arjun.kumar@example.com
S19IT059,Ayaan,Sharma,IT,2,B,ayaan.sharma@example.com
S19IT060,Aadhya,Desai,IT,2,B,aadhya.desai@example.com
S19IT061,Rudra,Bhatia,IT,2,B,rudra.bhatia@example.com
S19IT062,Diya,Joshi,IT,2,B,diya.joshi@example.com
S19IT063,Nisha,Gupta,IT,2,B,nisha.gupta@example.com
S19IT064,Nisha,Singh,IT,2,B,nisha.singh@example.com
S19IT065,Pooja,Kumar,IT,2,B,pooja.kumar@example.com
S19IT066,Krishna,Patel,IT,2,B,krishna.patel@example.com
S19IT067,Krishna,Choudhary,IT,2,B,krishna.choudhary@example.com
S19IT068,Tara,Verma,IT,2,B,tara.verma@example.com
S19IT069,Vihaan,Bhatia,IT,2,B,vihaan.bhatia@example.com
S19IT070,Riya,Menon,IT,2,B,riya.menon@example.com
S19IT071,Vihaan,Patel,IT,2,B,vihaan.patel@example.com
S19IT072,Aarav,Chopra,IT,2,B,aarav.chopra@example.com
S19IT073,Anaya,Iyer,IT,2,B,anaya.iyer@example.com
S19IT074,Ayaan,Sethi,IT,2,B,ayaan.sethi@example.com
S19ME001,Arjun,Iyer,MECH,2,A,arjun.iyer@example.com
S19ME002,Arjun,Bhatia,MECH,2,A,arjun.bhatia@example.com
S19ME003,Ayaan,Kumar,MECH,2,A,ayaan.kumar@example.com
S19ME004,Saanvi,Patel,MECH,2,A,saanvi.patel@example.com
S19ME005,Ayaan,Choudhary,MECH,2,A,ayaan.choudhary@example.com
S19ME006,Vihaan,Menon,MECH,2,A,vihaan.menon@example.com
S19ME007,Pooja,Joshi,MECH,2,A,pooja.joshi@example.com
S19ME008,Pooja,Sethi,MECH,2,A,pooja.sethi@example.com
S19ME009,Vihaan,Kapoor,MECH,2,A,vihaan.kapoor@example.com
S19ME010,Vivaan,Desai,MECH,2,A,vivaan.desai@example.com
S19ME011,Rudra,Bhatia,MECH,2,A,rudra.bhatia@example.com
S19ME012,Diya,Menon,MECH,2,A,diya.menon@example.com
S19ME013,Anaya,Singh,MECH,2,A,anaya.singh@example.com
S19ME014,Ira,Verma,MECH,2,A,ira.verma@example.com
S19ME015,Sai,Gupta,MECH,2,A,sai.gupta@example.com
S19ME016,Aadhya,Menon,MECH,2,A,aadhya.menon@example.com
S19ME017,Nisha,Gupta,MECH,2,A,nisha.gupta@example.com
S19ME018,Saanvi,Kumar,MECH,2,A,saanvi.kumar@example.com
S19ME019,Aadhya,Menon,MECH,2,A,aadhya.menon@example.com
S19ME020,Arjun,Bansal,MECH,2,A,arjun.bansal@example.com
S19ME021,Vihaan,Desai,MECH,2,A,vihaan.desai@example.com
S19ME022,Aarav,Kapoor,MECH,2,A,aarav.kapoor@example.com
S19ME023,Diya,Sharma,MECH,2,A,diya.sharma@example.com
S19ME024,Riya,Kumar,MECH,2,A,riya.kumar@example.com
S19ME025,Nisha,Bhatia,MECH,2,A,nisha.bhatia@example.com
S19ME026,Ayaan,Kapoor,MECH,2,A,ayaan.kapoor@example.com
S19ME027,Mira,Kapoor,MECH,2,A,mira.kapoor@example.com
S19ME028,Ira,Chopra,MECH,2,A,ira.chopra@example.com
S19ME029,Saanvi,Bhatia,MECH,2,A,saanvi.bhatia@example.com
S19ME030,Saanvi,Kumar,MECH,2,A,saanvi.kumar@example.com
S19ME031,Saanvi,Joshi,MECH,2,A,saanvi.joshi@example.com
S19ME032,Aditya,Nair,MECH,2,A,aditya.nair@example.com
S19ME033,Tara,Verma,MECH,2,A,tara.verma@example.com
S19ME034,Vihaan,Sharma,MECH,2,A,vihaan.sharma@example.com
S19ME035,Aadhya,Singh,MECH,2,A,aadhya.singh@example.com
S19ME036,Pooja,Bansal,MECH,2,A,pooja.bansal@example.com
S19ME037,Ira,Patel,MECH,2,A,ira.patel@example.com
S19ME038,Aadhya,Sharma,MECH,2,B,aadhya.sharma@example.com
S19ME039,Vihaan,Patel,MECH,2,B,vihaan.patel@example.com
S19ME040,Ira,Sharma,MECH,2,B,ira.sharma@example.com
S19ME041,Aditya,Malhotra,MECH,2,B,aditya.malhotra@example.com
S19ME042,Riya,Kumar,MECH,2,B,riya.kumar@example.com
S19ME043,Mira,Kumar,MECH,2,B,mira.kumar@example.com
S19ME044,Sai,Kapoor,MECH,2,B,sai.kapoor@example.com
S19ME045,Diya,Chopra,MECH,2,B,diya.chopra@example.com
S19ME046,Diya,Singh,MECH,2,B,diya.singh@example.com
S19ME047,Rudra,Singh,MECH,2,B,rudra.singh@example.com
S19ME048,Vivaan,Sharma,MECH,2,B,vivaan.sharma@example.com
S19ME049,Vivaan,Bhatia,MECH,2,B,vivaan.bhatia@example.com
S19ME050,Aarav,Iyer,MECH,2,B,aarav.iyer@example.com
S19ME051,Riya,Nair,MECH,2,B,riya.nair@example.com
S19ME052,Mira,Gupta,MECH,2,B,mira.gupta@example.com
S19ME053,Krishna,Mehta,MECH,2,B,krishna.mehta@example.com
S19ME054,Reyansh,Sharma,MECH,2,B,reyansh.sharma@example.com
S19ME055,Saanvi,Nair,MECH,2,B,saanvi.nair@example.com
S19ME056,Reyansh,Nair,MECH,2,B,reyansh.nair@example.com
S19ME057,Vivaan,Bhatia,MECH,2,B,vivaan.bhatia@example.com
S19ME058,Arjun,Nair,MECH,2,B,arjun.nair@example.com
S19ME059,Riya,Reddy,MECH,2,B,riya.reddy@example.com
S19ME060,Tara,Verma,MECH,2,B,tara.verma@example.com
S19ME061,Rudra,Chopra,MECH,2,B,rudra.chopra@example.com
S19ME062,Krishna,Menon,MECH,2,B,krishna.menon@example.com
S19ME063,Aditya,Malhotra,MECH,2,B,aditya.malhotra@example.com
S19ME064,Saanvi,Verma,MECH,2,B,saanvi.verma@example.com
S19ME065,Vivaan,Gupta,MECH,2,B,vivaan.gupta@example.com
S19ME066,Pooja,Desai,MECH,2,B,pooja.desai@example.com
S19ME067,Aadhya,Nair,MECH,2,B,aadhya.nair@example.com
S19ME068,Aarav,Patel,MECH,2,B,aarav.patel@example.com
S19ME069,Sai,Iyer,MECH,2,B,sai.iyer@example.com
S19ME070,Ayaan,Sethi,MECH,2,B,ayaan.sethi@example.com
S19ME071,Aadhya,Sharma,MECH,2,B,aadhya.sharma@example.com
S19ME072,Rudra,Menon,MECH,2,B,rudra.menon@example.com
S19ME073,Aarav,Patel,MECH,2,B,aarav.patel@example.com
S19ME074,Saanvi,Reddy,MECH,2,B,saanvi.reddy@example.com
S18CV001,Pooja,Singh,CIVIL,3,A,pooja.singh@example.com
S18CV002,Vihaan,Choudhary,CIVIL,3,A,vihaan.choudhary@example.com
S18CV003,Ayaan,Joshi,CIVIL,3,A,ayaan.joshi@example.com
S18CV004,Saanvi,Bansal,CIVIL,3,A,saanvi.bansal@example.com
S18CV005,Krishna,Malhotra,CIVIL,3,A,krishna.malhotra@example.com
S18CV006,Sai,Singh,CIVIL,3,A,sai.singh@example.com
S18CV007,Vihaan,Iyer,CIVIL,3,A,vihaan.iyer@example.com
S18CV008,Vivaan,Verma,CIVIL,3,A,vivaan.verma@example.com
S18CV009,Tara,Sharma,CIVIL,3,A,tara.sharma@example.com
S18CV010,Sai,Malhotra,CIVIL,3,A,sai.malhotra@example.com
S18CV011,Diya,Singh,CIVIL,3,A,diya.singh@example.com
S18CV012,Diya,Iyer,CIVIL,3,A,diya.iyer@example.com
S18CV013,Saanvi,Desai,CIVIL,3,A,saanvi.desai@example.com
S18CV014,Riya,Reddy,CIVIL,3,A,riya.reddy@example.com
S18CV015,Vihaan,Joshi,CIVIL,3,A,vihaan.joshi@example.com
S18CV016,Tara,Bansal,CIVIL,3,A,tara.bansal@example.com
S18CV017,Sai,Chopra,CIVIL,3,A,sai.chopra@example.com
S18CV018,Saanvi,Verma,CIVIL,3,A,saanvi.verma@example.com
S18CV019,Tara,Verma,CIVIL,3,A,tara.verma@example.com
S18CV020,Vivaan,Verma,CIVIL,3,A,vivaan.verma@example.com
S18CV021,Arjun,Desai,CIVIL,3,A,arjun.desai@example.com
S18CV022,Aadhya,Bhatia,CIVIL,3,A,aadhya.bhatia@example.com
S18CV023,Ayaan,Sharma,CIVIL,3,A,ayaan.sharma@example.com
S18CV024,Aarav,Bansal,CIVIL,3,A,aarav.bansal@example.com
S18CV025,Sai,Bansal,CIVIL,3,A,sai.bansal@example.com
S18CV026,Rudra,Bansal,CIVIL,3,A,rudra.bansal@example.com
S18CV027,Pooja,Singh,CIVIL,3,A,pooja.singh@example.com
S18CV028,Sai,Chopra,CIVIL,3,A,sai.chopra@example.com
S18CV029,Sai,Chopra,CIVIL,3,A,sai.chopra@example.com
S18CV030,Sai,Nair,CIVIL,3,A,sai.nair@example.com
S18CV031,Vivaan,Gupta,CIVIL,3,A,vivaan.gupta@example.com
S18CV032,Aarav,Sethi,CIVIL,3,A,aarav.sethi@example.com
S18CV033,Aarav,Desai,CIVIL,3,A,aarav.desai@example.com
S18CV034,Saanvi,Sethi,CIVIL,3,B,saanvi.sethi@example.com
S18CV035,Krishna,Desai,CIVIL,3,B,krishna.desai@example.com
S18CV036,Saanvi,Patel,CIVIL,3,B,saanvi.patel@example.com
S18CV037,Diya,Menon,CIVIL,3,B,diya.menon@example.com
S18CV038,Aarav,Singh,CIVIL,3,B,aarav.singh@example.com
S18CV039,Aarav,Nair,CIVIL,3,B,aarav.nair@example.com
S18CV040,Ayaan,Bhatia,CIVIL,3,B,ayaan.bhatia@example.com
S18CV041,Ayaan,Kapoor,CIVIL,3,B,ayaan.kapoor@example.com
S18CV042,Diya,Chopra,CIVIL,3,B,diya.chopra@example.com
S18CV043,Ira,Mehta,CIVIL,3,B,ira.mehta@example.com
S18CV044,Aadhya,Choudhary,CIVIL,3,B,aadhya.choudhary@example.com
S18CV045,Reyansh,Menon,CIVIL,3,B,reyansh.menon@example.com
S18CV046,Aditya,Sethi,CIVIL,3,B,aditya.sethi@example.com
S18CV047,Krishna,Bhatia,CIVIL,3,B,krishna.bhatia@example.com
S18CV048,Vihaan,Desai,CIVIL,3,B,vihaan.desai@example.com
S18CV049,Sai,Patel,CIVIL,3,B,sai.patel@example.com
S18CV050,Nisha,Sethi,CIVIL,3,B,nisha.sethi@example.com
S18CV051,Aarav,Bansal,CIVIL,3,B,aarav.bansal@example.com
S18CV052,Diya,Choudhary,CIVIL,3,B,diya.choudhary@example.com
S18CV053,Mira,Mehta,CIVIL,3,B,mira.mehta@example.com
S18CV054,Arjun,Reddy,CIVIL,3,B,arjun.reddy@example.com
S18CV055,Reyansh,Mehta,CIVIL,3,B,reyansh.mehta@example.com
S18CV056,Vivaan,Patel,CIVIL,3,B,vivaan.patel@example.com
S18CV057,Aarav,Desai,CIVIL,3,B,aarav.desai@example.com
S18CV058,Vivaan,Kapoor,CIVIL,3,B,vivaan.kapoor@example.com
S18CV059,Mira,Nair,CIVIL,3,B,mira.nair@example.com
S18CV060,Aadhya,Kumar,CIVIL,3,B,aadhya.kumar@example.com
S18CV061,Krishna,Sethi,CIVIL,3,B,krishna.sethi@example.com
S18CV062,Pooja,Sharma,CIVIL,3,B,pooja.sharma@example.com
S18CV063,Nisha,Patel,CIVIL,3,B,nisha.patel@example.com
S18CV064,Vivaan,Malhotra,CIVIL,3,B,vivaan.malhotra@example.com
S18CV065,Saanvi,Sharma,CIVIL,3,B,saanvi.sharma@example.com
S18CV066,Vihaan,Bansal,CIVIL,3,B,vihaan.bansal@example.com
S18CS001,Reyansh,Choudhary,CSE,3,A,reyansh.choudhary@example.com
S18CS002,Aadhya,Singh,CSE,3,A,aadhya.singh@example.com
S18CS003,Krishna,Choudhary,CSE,3,A,krishna.choudhary@example.com
S18CS004,Krishna,Desai,CSE,3,A,krishna.desai@example.com
S18CS005,Reyansh,Kapoor,CSE,3,A,reyansh.kapoor@example.com
S18CS006,Aditya,Sharma,CSE,3,A,aditya.sharma@example.com
S18CS007,Rudra,Kapoor,CSE,3,A,rudra.kapoor@example.com
S18CS008,Riya,Patel,CSE,3,A,riya.patel@example.com
S18CS009,Ayaan,Patel,CSE,3,A,ayaan.patel@example.com
S18CS010,Ayaan,Nair,CSE,3,A,ayaan.nair@example.com
S18CS011,Nisha,Joshi,CSE,3,A,nisha.joshi@example.com
S18CS012,Pooja,Menon,CSE,3,A,pooja.menon@example.com
S18CS013,Tara,Kapoor,CSE,3,A,tara.kapoor@example.com
S18CS014,Aadhya,Nair,CSE,3,A,aadhya.nair@example.com
S18CS015,Pooja,Patel,CSE,3,A,pooja.patel@example.com
S18CS016,Arjun,Reddy,CSE,3,A,arjun.reddy@example.com
S18CS017,Vivaan,Patel,CSE,3,A,vivaan.patel@example.com
S18CS018,Tara,Singh,CSE,3,A,tara.singh@example.com
S18CS019,Vivaan,Sethi,CSE,3,A,vivaan.sethi@example.com
S18CS020,Riya,Iyer,CSE,3,A,riya.iyer@example.com
S18CS021,Arjun,Kapoor,CSE,3,A,arjun.kapoor@example.com
S18CS022,Reyansh,Sharma,CSE,3,A,reyansh.sharma@example.com
S18CS023,Ira,Sethi,CSE,3,A,ira.sethi@example.com
S18CS024,Tara,Kumar,CSE,3,A,tara.kumar@example.com
S18CS025,Aadhya,Reddy,CSE,3,A,aadhya.reddy@example.com
S18CS026,Reyansh,Gupta,CSE,3,A,reyansh.gupta@example.com
S18CS027,Aarav,Joshi,CSE,3,A,aarav.joshi@example.com
S18CS028,Reyansh,Sharma,CSE,3,A,reyansh.sharma@example.com
S18CS029,Aarav,Choudhary,CSE,3,A,aarav.choudhary@example.com
S18CS030,Vihaan,Singh,CSE,3,A,vihaan.singh@example.com
S18CS031,Ira,Sharma,CSE,3,A,ira.sharma@example.com
S18CS032,Sai,Patel,CSE,3,A,sai.patel@example.com
S18CS033,Vihaan,Nair,CSE,3,A,vihaan.nair@example.com
S18CS034,Mira,Menon,CSE,3,A,mira.menon@example.com
S18CS035,Reyansh,Malhotra,CSE,3,A,reyansh.malhotra@example.com
S18CS036,Aadhya,Verma,CSE,3,A,aadhya.verma@example.com
S18CS037,Ayaan,Nair,CSE,3,A,ayaan.nair@example.com
S18CS038,Rudra,Gupta,CSE,3,A,rudra.gupta@example.com
S18CS039,Arjun,Desai,CSE,3,A,arjun.desai@example.com
S18CS040,Ira,Kumar,CSE,3,A,ira.kumar@example.com
S18CS041,Aadhya,Bhatia,CSE,3,A,aadhya.bhatia@example.com
S18CS042,Reyansh,Choudhary,CSE,3,A,reyansh.choudhary@example.com
S18CS043,Vihaan,Malhotra,CSE,3,A,vihaan.malhotra@example.com
S18CS044,Aadhya,Mehta,CSE,3,A,aadhya.mehta@example.com
S18CS045,Reyansh,Singh,CSE,3,A,reyansh.singh@example.com
S18CS046,Nisha,Chopra,CSE,3,A,nisha.chopra@example.com
S18CS047,Rudra,Nair,CSE,3,A,rudra.nair@example.com
S18CS048,Aditya,Malhotra,CSE,3,A,aditya.malhotra@example.com
S18CS049,Vivaan,Menon,CSE,3,A,vivaan.menon@example.com
S18CS050,Nisha,Desai,CSE,3,A,nisha.desai@example.com
S18CS051,Diya,Menon,CSE,3,A,diya.menon@example.com
S18CS052,Vihaan,Kapoor,CSE,3,A,vihaan.kapoor@example.com
S18CS053,Aadhya,Bhatia,CSE,3,A,aadhya.bhatia@example.com
S18CS054,Tara,Kapoor,CSE,3,A,tara.kapoor@example.com
S18CS055,Vihaan,Sharma,CSE,3,A,vihaan.sharma@example.com
S18CS056,Arjun,Verma,CSE,3,A,arjun.verma@example.com
S18CS057,Pooja,Patel,CSE,3,A,pooja.patel@example.com
S18CS058,Rudra,Patel,CSE,3,A,rudra.patel@example.com
S18CS059,Pooja,Menon,CSE,3,A,pooja.menon@example.com
S18CS060,Aadhya,Kumar,CSE,3,A,aadhya.kumar@example.com
S18CS061,Mira,Kumar,CSE,3,A,mira.kumar@example.com
S18CS062,Saanvi,Malhotra,CSE,3,A,saanvi.malhotra@example.com
S18CS063,Aadhya,Choudhary,CSE,3,A,aadhya.choudhary@example.com
S18CS064,Rudra,Desai,CSE,3,A,rudra.desai@example.com
S18CS065,Saanvi,Kumar,CSE,3,A,saanvi.kumar@example.com
S18CS066,Vihaan,Kumar,CSE,3,A,vihaan.kumar@example.com
S18CS067,Arjun,Bhatia,CSE,3,A,arjun.bhatia@example.com
S18CS068,Diya,Iyer,CSE,3,A,diya.iyer@example.com
S18CS069,Mira,Malhotra,CSE,3,A,mira.malhotra@example.com
S18CS070,Reyansh,Iyer,CSE,3,A,reyansh.iyer@example.com
S18CS071,Vivaan,Gupta,CSE,3,A,vivaan.gupta@example.com
S18CS072,Ayaan,Sethi,CSE,3,A,ayaan.sethi@example.com
S18CS073,Pooja,Iyer,CSE,3,A,pooja.iyer@example.com
S18CS074,Pooja,Choudhary,CSE,3,A,pooja.choudhary@example.com
S18CS075,Saanvi,Kumar,CSE,3,A,saanvi.kumar@example.com
S18CS076,Vihaan,Sethi,CSE,3,A,vihaan.sethi@example.com
S18CS077,Aadhya,Sharma,CSE,3,A,aadhya.sharma@example.com
S18CS078,Mira,Singh,CSE,3,A,mira.singh@example.com
S18CS079,Ira,Bansal,CSE,3,A,ira.bansal@example.com
S18CS080,Rudra,Kapoor,CSE,3,A,rudra.kapoor@example.com
S18CS081,Mira,Verma,CSE,3,A,mira.verma@example.com
S18CS082,Reyansh,Gupta,CSE,3,A,reyansh.gupta@example.com
S18CS083,Pooja,Malhotra,CSE,3,A,pooja.malhotra@example.com
S18CS084,Krishna,Iyer,CSE,3,B,krishna.iyer@example.com
S18CS085,Nisha,Menon,CSE,3,B,nisha.menon@example.com
S18CS086,Ira,Mehta,CSE,3,B,ira.mehta@example.com
S18CS087,Riya,Patel,CSE,3,B,riya.patel@example.com
S18CS088,Rudra,Patel,CSE,3,B,rudra.patel@example.com
S18CS089,Vivaan,Verma,CSE,3,B,vivaan.verma@example.com
S18CS090,Ayaan,Joshi,CSE,3,B,ayaan.joshi@example.com
S18CS091,Aarav,Bhatia,CSE,3,B,aarav.bhatia@example.com
S18CS092,Aditya,Malhotra,CSE,3,B,aditya.malhotra@example.com
S18CS093,Sai,Reddy,CSE,3,B,sai.reddy@example.com
S18CS094,Riya,Singh,CSE,3,B,riya.singh@example.com
S18CS095,Riya,Gupta,CSE,3,B,riya.gupta@example.com
S18CS096,Rudra,Bansal,CSE,3,B,rudra.bansal@example.com
S18CS097,Reyansh,Bansal,CSE,3,B,reyansh.bansal@example.com
S18CS098,Tara,Chopra,CSE,3,B,tara.chopra@example.com
